Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1197
Local Time: 10/23/21 13:57:38
Date Format: mm/dd/yy
ZULU Time: 20:57:39
Engine Hours: 1136.80 Hours
Cycle Count: 505 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
13:57:32,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,16,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:33,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,16,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:34,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,13,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:35,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,10,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:37,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,7,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:38,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:39,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:40,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:41,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:42,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,6,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:43,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,6,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:44,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,4,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:45,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,2,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:46,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,0,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:47,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.6,146,24,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:48,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,43,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:49,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,16,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:51,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,2,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:52,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,141,8,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:53,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-6,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:54,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-22,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:55,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-26,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:56,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,141,-4,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:57,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,11,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:58,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,9,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:57:59,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:00,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,0,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:01,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:02,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-2,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:04,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:05,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:06,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:07,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-6,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:08,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-5,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:09,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-4,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:10,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-2,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:11,1,0.0,0,0.0,33.0,35.0,25.5,0,0,0.0,0.0,140,0,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:12,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,0,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:13,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,1,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:14,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,1,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:15,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,1,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:16,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,0,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:18,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-1,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:19,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:20,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:21,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,-4,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:22,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-4,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:23,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:24,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,-1,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:25,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,140,0,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
13:58:26,1,0.0,0,0.0,33.0,35.0,25.6,0,0,0.0,0.0,139,3,0,0,20,20,70,0,69.6,0,1136.80,505,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
