Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1186
Local Time: 10/21/21 05:15:24
Date Format: mm/dd/yy
ZULU Time: 12:15:25
Engine Hours: 1119.01 Hours
Cycle Count: 499 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
05:15:18,1,0.0,0,0.0,10.0,36.0,25.5,0,0,0.0,0.0,231,-3,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:19,1,0.0,0,0.0,10.0,36.5,25.5,0,0,0.0,0.0,231,-4,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:20,1,0.0,0,0.0,10.0,36.5,25.5,0,0,0.0,0.0,231,-4,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:21,1,0.0,0,0.0,10.0,37.0,25.5,0,0,0.0,0.0,231,-4,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:23,1,0.0,0,0.0,10.0,37.0,25.5,0,0,0.0,0.0,232,-2,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:24,1,0.0,0,0.0,10.0,37.0,25.5,0,0,0.0,0.0,231,0,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:25,1,0.0,0,0.0,10.0,37.5,25.5,0,0,0.0,0.0,231,0,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:26,1,0.0,0,0.0,10.0,37.5,25.5,0,0,0.0,0.0,232,0,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:27,1,0.0,0,0.0,10.0,38.0,25.5,0,0,0.0,0.0,232,2,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:28,1,0.0,0,0.0,10.0,38.0,25.5,0,0,0.0,0.0,232,2,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:29,1,0.0,0,0.0,10.0,38.5,25.4,0,0,0.0,0.0,232,4,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:30,1,0.0,0,0.0,10.0,38.5,25.4,0,0,0.0,0.0,233,6,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:31,1,0.0,0,0.0,10.0,39.0,25.4,0,0,0.0,0.0,234,8,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:32,1,0.0,0,0.0,10.0,39.0,25.4,0,0,0.0,0.0,234,10,0,0,127,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:33,1,0.0,0,0.0,10.0,39.5,25.4,0,0,0.0,0.0,233,11,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:34,1,0.0,0,0.0,10.0,39.5,25.4,0,0,0.0,0.0,233,12,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:35,1,0.0,0,0.0,10.0,40.0,25.4,0,0,0.0,0.0,233,12,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:37,1,0.0,0,0.0,10.0,40.5,25.4,0,0,0.0,0.0,234,11,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:38,1,0.0,0,0.0,10.0,40.5,25.4,0,0,0.0,0.0,234,11,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:39,1,0.0,0,0.0,10.0,41.0,25.4,0,0,0.0,0.0,233,10,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:40,1,0.0,0,0.0,10.0,41.5,25.4,0,0,0.0,0.0,233,8,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:41,1,0.0,0,0.0,10.0,41.5,25.4,0,0,0.0,0.0,233,6,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:42,1,0.0,0,0.0,10.0,42.0,25.4,0,0,0.0,0.0,233,2,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:43,1,0.0,0,0.0,10.0,42.0,25.4,0,0,0.0,0.0,233,0,0,0,126,38,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:44,1,0.0,0,0.0,10.0,42.5,25.4,0,0,0.0,0.0,233,-2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:45,1,0.0,0,0.0,10.0,43.0,25.4,0,0,0.0,0.0,233,-2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:46,1,0.0,0,0.0,10.0,43.0,25.4,0,0,0.0,0.0,233,-1,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:47,1,0.0,0,0.0,10.0,43.5,25.4,0,0,0.0,0.0,234,0,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:48,1,0.0,0,0.0,10.0,44.0,25.4,0,0,0.0,0.0,234,0,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:50,1,0.0,0,0.0,10.0,44.0,25.4,0,0,0.0,0.0,234,0,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:51,1,0.0,0,0.0,10.0,44.5,25.4,0,0,0.0,0.0,234,2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:52,1,0.0,0,0.0,10.0,45.0,25.4,0,0,0.0,0.0,235,4,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:53,1,0.0,0,0.0,10.0,45.0,25.4,0,0,0.0,0.0,235,7,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:54,1,0.0,0,0.0,10.0,45.5,25.4,0,0,0.0,0.0,235,8,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:55,1,0.0,0,0.0,10.0,46.0,25.4,0,0,0.0,0.0,234,9,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:56,1,0.0,0,0.0,10.0,46.5,25.4,0,0,0.0,0.0,234,9,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:57,1,0.0,0,0.0,10.0,47.0,25.3,0,0,0.0,0.0,233,7,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:58,1,0.0,0,0.0,10.0,47.5,25.3,0,0,0.0,0.0,233,3,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:15:59,1,0.0,0,0.0,10.0,48.0,25.4,0,0,0.0,0.0,234,0,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:00,1,0.0,0,0.0,10.0,49.0,25.4,0,0,0.0,0.0,234,-1,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:01,1,0.0,0,0.0,10.0,49.5,25.4,0,0,0.0,0.0,233,-3,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:02,1,0.0,0,0.0,10.0,50.0,25.4,0,0,0.0,0.0,234,-4,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:04,1,0.0,0,0.0,10.0,50.5,25.4,0,0,0.0,0.0,234,-4,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:05,1,0.0,0,0.0,10.0,51.0,25.4,0,0,0.0,0.0,234,-5,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:06,1,0.0,0,0.0,10.0,51.0,25.4,0,0,0.0,0.0,234,-4,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:07,1,0.0,0,0.0,10.0,51.5,25.4,0,0,0.0,0.0,234,-2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:08,1,0.0,0,0.0,10.0,51.5,25.4,0,0,0.0,0.0,234,0,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:09,1,0.0,0,0.0,10.0,52.0,25.4,0,0,0.0,0.0,234,2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:10,1,0.0,0,0.0,10.0,52.0,25.4,0,0,0.0,0.0,234,2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:11,1,0.0,0,0.0,10.0,52.0,25.4,0,0,0.0,0.0,234,3,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:12,1,0.0,0,0.0,10.0,52.5,25.4,0,0,0.0,0.0,234,2,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:13,1,0.0,0,0.0,10.0,52.5,25.4,0,0,0.0,0.0,233,1,0,0,126,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:14,1,0.0,0,0.0,10.0,53.0,25.4,0,0,0.0,0.0,233,0,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:15,1,0.0,0,0.0,10.0,53.0,25.4,0,0,0.0,0.0,234,-1,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:17,1,0.0,0,0.0,10.0,53.5,25.4,0,0,0.0,0.0,234,-2,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:18,1,0.0,0,0.0,10.0,53.5,25.4,0,0,0.0,0.0,233,-2,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:19,1,0.0,0,0.0,10.0,53.5,25.4,0,0,0.0,0.0,233,-3,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:20,1,0.0,0,0.0,10.0,54.0,25.4,0,0,0.0,0.0,234,-3,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:21,1,0.0,0,0.0,10.0,54.5,25.4,0,0,0.0,0.0,234,-3,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:22,1,0.0,0,0.0,10.0,54.5,25.4,0,0,0.0,0.0,235,-2,0,0,125,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:23,1,0.0,0,0.0,10.0,55.0,25.4,0,0,0.0,0.0,234,0,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:24,1,0.0,0,0.0,10.0,55.5,25.3,0,0,0.0,0.0,234,3,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:25,1,0.0,0,0.0,10.0,55.5,25.2,0,0,0.0,0.0,234,4,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:26,1,0.0,0,0.0,10.0,56.0,25.3,0,0,0.0,0.0,234,4,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:27,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,234,3,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:28,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,2,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:29,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,234,1,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:31,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,1,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:32,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,0,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:33,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,-4,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:34,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,-6,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:35,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,-7,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:36,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,-7,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:37,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,-6,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:38,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,232,-5,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
05:16:39,1,0.0,0,0.0,10.0,56.0,25.4,0,0,0.0,0.0,233,-6,0,0,124,37,40,0,23.6,0,1119.01,499,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
