Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1168
Local Time: 10/09/21 00:03:33
Date Format: mm/dd/yy
ZULU Time: 07:03:34
Engine Hours: 1099.52 Hours
Cycle Count: 489 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
00:03:27,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-269,-240,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:28,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-270,-229,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:29,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-270,-207,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:30,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-270,-150,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:31,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-270,-86,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:33,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-269,-30,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:34,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-269,-14,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:35,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-268,-5,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:36,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,2,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:37,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,12,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:38,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,18,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:39,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-268,22,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:40,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-268,20,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:41,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,17,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:42,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,15,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:43,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,13,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:44,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,11,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:46,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-262,30,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:47,1,0.0,0,0.0,56.0,56.0,24.5,0,0,0.0,0.0,-268,33,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:48,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-268,0,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:49,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-268,-12,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:50,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-268,-11,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:51,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,-23,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:52,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,-29,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:53,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,-22,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:54,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,-4,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:55,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,8,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:56,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,8,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:57,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-266,8,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:03:58,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-266,9,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:00,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,8,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:01,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,6,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:02,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-267,4,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:03,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-266,1,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:04,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,1,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:05,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,4,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:06,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-264,7,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:07,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,10,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:08,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-264,12,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:09,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,12,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:10,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,11,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:11,1,0.0,0,0.0,56.0,56.0,24.5,0,0,0.0,0.0,-266,9,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:13,1,0.0,0,0.0,56.0,56.0,24.5,0,0,0.0,0.0,-265,9,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:14,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,8,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:15,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,5,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:16,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,2,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:17,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-264,0,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:18,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-264,0,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:19,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-264,0,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:20,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-264,1,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:21,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,5,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:22,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,6,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
00:04:23,1,0.0,0,0.0,56.0,56.0,24.6,0,0,0.0,0.0,-265,5,16,15,6,7,41,0,22.7,0,1099.52,489,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
