Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1163
Local Time: 10/07/21 20:29:09
Date Format: mm/dd/yy
ZULU Time: 03:29:11
Engine Hours: 1093.99 Hours
Cycle Count: 487 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
20:29:04,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,20,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:05,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,17,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:06,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,13,0,0,112,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:07,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,507,10,0,0,112,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:08,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,508,9,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:09,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,508,9,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:10,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,507,8,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:11,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,508,9,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:12,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,508,9,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:14,1,0.0,0,0.0,56.0,ERR,25.4,0,0,0.0,0.0,508,9,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:15,1,0.0,0,0.0,56.0,ERR,25.4,0,0,0.0,0.0,507,10,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:16,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,507,10,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:17,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,507,8,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:18,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,508,5,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:29:19,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,507,1,0,0,111,42,60,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
