Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1179
Local Time: 10/14/21 03:19:35
Date Format: mm/dd/yy
ZULU Time: 10:19:37
Engine Hours: 1110.40 Hours
Cycle Count: 493 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
03:19:30,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,-28,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:31,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,-14,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:32,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,-5,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:33,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,-3,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:34,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,-1,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:35,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,0,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:36,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,0,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:37,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-168,0,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:38,1,0.0,0,0.0,55.5,56.0,25.5,0,0,0.0,0.0,-168,0,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
03:19:40,1,0.0,0,0.0,55.5,56.0,25.5,0,0,0.0,0.0,-168,0,0,0,41,39,62,0,10.1,0,1110.40,493,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
