Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1193
Local Time: 10/22/21 10:32:32
Date Format: mm/dd/yy
ZULU Time: 17:32:34
Engine Hours: 1131.60 Hours
Cycle Count: 503 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
10:32:27,1,0.0,0,0.0,22.5,18.5,26.1,0,0,0.0,0.0,3704,6,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:28,1,0.0,0,0.0,22.5,19.0,26.1,0,0,0.0,0.0,3705,6,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:29,1,0.0,0,0.0,22.5,19.0,26.1,0,0,0.0,0.0,3706,6,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:30,1,0.0,0,0.0,22.0,19.0,26.0,0,0,0.0,0.0,3707,7,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:31,1,0.0,0,0.0,22.0,19.0,26.0,0,0,0.0,0.0,3716,9,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:32,1,0.0,0,0.0,22.0,19.5,26.0,0,0,0.0,0.0,3708,90,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:33,1,0.0,0,0.0,22.0,19.5,26.0,0,0,0.0,0.0,3708,103,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:34,1,0.0,0,0.0,22.0,20.0,26.0,0,0,0.0,0.0,3707,27,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:35,1,0.0,0,0.0,22.0,20.0,26.0,0,0,0.0,0.0,3707,11,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:37,1,0.0,0,0.0,22.0,20.0,26.0,0,0,0.0,0.0,3708,1,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:38,1,0.0,0,0.0,22.0,20.5,26.0,0,0,0.0,0.0,3708,-30,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:39,1,0.0,0,0.0,22.0,20.5,26.0,0,0,0.0,0.0,3708,-50,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:40,1,0.0,0,0.0,22.0,21.0,26.0,0,0,0.0,0.0,3707,-48,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:41,1,0.0,0,0.0,22.0,21.0,26.0,0,0,0.0,0.0,3707,-21,0,0,118,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:42,1,0.0,0,0.0,22.0,21.0,26.0,0,0,0.0,0.0,3707,-3,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:43,1,0.0,0,0.0,22.0,21.5,26.0,0,0,0.0,0.0,3707,-2,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:44,1,0.0,0,0.0,22.0,21.5,26.0,0,0,0.0,0.0,3707,0,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:45,1,0.0,0,0.0,22.0,22.0,26.0,0,0,0.0,0.0,3708,-1,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:46,1,0.0,0,0.0,22.0,22.0,26.0,0,0,0.0,0.0,3709,-1,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
10:32:47,1,0.0,0,0.0,22.0,22.5,26.0,0,0,0.0,0.0,3709,0,0,0,117,42,50,0,36.9,0,1131.60,503,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
