Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1159
Local Time: 10/07/21 11:12:52
Date Format: mm/dd/yy
ZULU Time: 18:12:54
Engine Hours: 1087.18 Hours
Cycle Count: 485 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
11:12:47,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,15,0,0,71,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:48,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,20,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:49,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,23,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:50,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,24,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:51,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,22,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:52,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-86,19,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:53,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,15,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:54,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,13,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:55,1,0.0,0,0.0,56.0,56.0,25.6,0,0,0.0,0.0,-85,9,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:57,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-84,7,0,0,71,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:58,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-84,7,0,0,71,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:12:59,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,5,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:00,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-84,3,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:01,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,4,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:02,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,3,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:03,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-84,3,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:04,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-84,5,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:05,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-84,5,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:06,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,4,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:07,1,0.0,0,0.0,56.0,56.0,25.4,0,0,0.0,0.0,-84,2,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:08,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,1,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:09,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,0,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:11,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,-2,0,0,70,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:12,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,-1,0,0,69,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:13,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-3,0,0,69,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:14,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-6,0,0,69,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:15,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-7,0,0,69,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:16,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,-7,0,0,68,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:17,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-9,0,0,68,46,66,0,52.8,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:18,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-8,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:19,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-87,-7,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:20,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-87,-8,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:21,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-87,-10,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:22,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-9,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:24,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-8,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:25,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-5,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:26,1,0.0,0,0.0,56.0,56.0,25.4,0,0,0.0,0.0,-86,-3,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:27,1,0.0,0,0.0,56.0,56.0,25.4,0,0,0.0,0.0,-86,-1,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:28,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,-1,0,0,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:29,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,0,16,16,68,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:30,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:31,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,3,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:32,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,6,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:33,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,6,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:34,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,4,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:35,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,4,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:36,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-87,1,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:38,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-87,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:39,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-86,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:40,1,0.0,0,0.0,56.0,56.0,25.5,0,0,0.0,0.0,-85,-1,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:41,1,0.0,0,0.0,56.0,55.5,25.5,0,0,0.0,0.0,-86,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:42,1,0.0,0,0.0,56.0,55.5,25.5,0,0,0.0,0.0,-86,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:43,1,0.0,0,0.0,56.0,55.5,25.5,0,0,0.0,0.0,-86,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:44,1,0.0,0,0.0,56.0,55.5,25.5,0,0,0.0,0.0,-86,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:45,1,0.0,0,0.0,56.0,55.5,25.4,0,0,0.0,0.0,-87,-2,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:46,1,0.0,0,0.0,56.0,55.5,25.4,0,0,0.0,0.0,-86,-3,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:47,1,0.0,0,0.0,56.0,55.5,25.5,0,0,0.0,0.0,-86,-1,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:48,1,0.0,0,0.0,56.0,55.5,25.5,0,0,0.0,0.0,-85,0,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:49,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-85,1,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:51,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-84,4,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:52,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-84,6,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:53,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-84,8,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:54,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-83,10,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:55,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-83,13,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:56,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-83,17,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:57,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-84,17,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:58,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-85,15,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:13:59,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-85,11,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:00,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-85,5,0,0,66,45,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:01,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-85,0,0,0,66,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:02,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-86,-3,0,0,66,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:03,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-85,-6,0,0,66,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:05,1,0.0,0,0.0,56.0,55.0,25.5,0,0,0.0,0.0,-86,-9,0,0,66,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:06,1,0.0,0,0.0,56.0,55.0,25.6,0,0,0.0,0.0,-87,-12,0,0,66,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:07,1,0.0,0,0.0,56.0,55.0,25.6,0,0,0.0,0.0,-87,-16,0,0,66,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:08,1,0.0,0,0.0,56.0,55.0,25.7,0,0,0.0,0.0,-87,-17,0,0,66,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:09,1,0.0,0,0.0,56.0,55.0,25.7,0,0,0.0,0.0,-86,-17,0,0,66,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:10,1,0.0,0,0.0,56.0,55.0,25.7,0,0,0.0,0.0,-86,-13,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:11,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,-10,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:12,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,-9,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:13,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,-8,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:14,1,0.0,0,0.0,56.0,54.5,25.6,0,0,0.0,0.0,-87,-8,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:15,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-88,-8,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:16,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-88,-7,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:18,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-88,-6,0,0,67,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:19,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,-5,0,0,66,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:20,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-88,-5,0,0,66,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:21,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-88,-6,0,0,66,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:22,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,-6,0,0,65,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:23,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,-5,0,0,65,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:24,1,0.0,0,0.0,56.0,54.5,25.6,0,0,0.0,0.0,-87,-4,0,0,65,46,66,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:25,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,0,0,0,64,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:26,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,2,0,0,64,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:27,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-87,3,0,0,64,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:28,1,0.0,0,0.0,56.0,54.5,25.7,0,0,0.0,0.0,-88,4,0,0,64,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:29,1,0.0,0,0.0,56.0,54.5,25.8,0,0,0.0,0.0,-88,2,0,0,64,45,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
11:14:30,1,0.0,0,0.0,56.0,54.5,25.8,0,0,0.0,0.0,-88,0,0,0,64,46,65,0,130.0,0,1087.18,485,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
