Electronics International Inc.
MVP-50T  Flight Data Recording
Aircraft ID: N746LG   
Hardware ID: 1.3.1
Software Version: 2.7
SW Tracking ID #: 502
Unit ID: 1712329445
Engine Data Converter Model: EDC-T-1-F  
Flight Number: 1162
Local Time: 10/07/21 20:08:05
Date Format: mm/dd/yy
ZULU Time: 03:08:06
Engine Hours: 1093.99 Hours
Cycle Count: 487 Cycles
Data Logging Interval:   1 sec
TIME,MSTR_WRN,N1;%,N2;RPM,F.FLOW;GPH,FUEL R;GAL,FUEL L;GAL,VOLTS;V,AMPS;A,TORQ;%,FUEL P;PSI,OIL P;PSI,PR ALT;FT,VSI;FT,AIRSPD;KTS,TAS;,ITT;*C,OIL T;*C,OAT;*F,HP;%,F.REM;GAL,FLT TM;MIN,ENG HRS:HRS,CYCLES; ,GPS-UTC,GPS-WAYPT,GPS-LAT,GPS-LONG,GPS-SPEED;KTS,GPS-ALT;F,GPS-TRACK;DEG,GPS-QLTY,GPS-NumSat,AUXIN1,AUXIN2,AUXIN3,
20:07:59,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,20,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:00,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-4,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:01,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-3,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:02,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-26,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:03,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-45,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:05,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-45,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:06,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-20,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:07,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:08,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:09,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-2,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:10,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-4,0,0,181,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:11,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-5,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:12,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-4,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:13,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,-2,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:14,1,0.0,0,0.0,56.0,ERR,25.4,0,0,0.0,0.0,504,-1,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:15,1,0.0,0,0.0,56.0,ERR,25.4,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:16,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:18,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:19,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:20,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:21,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:22,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:23,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:24,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,504,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:25,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,0,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:26,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,2,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:27,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,3,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:28,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,5,0,0,180,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:29,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,7,0,0,179,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:30,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.6,514,9,0,0,178,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:32,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,68,0,0,178,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:33,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,60,0,0,178,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:34,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-8,0,0,177,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:35,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-12,0,0,177,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:36,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-11,0,0,177,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:37,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-43,0,0,176,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:38,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-51,0,0,176,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:39,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,-41,0,0,176,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:40,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-6,0,0,175,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:41,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,3,0,0,175,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:42,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,3,0,0,175,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:43,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,2,0,0,175,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:45,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,2,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:46,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,4,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:47,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,5,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:48,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,6,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:49,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,506,5,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:50,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,3,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:51,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,2,0,0,175,48,58,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:52,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,0,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:53,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,0,0,0,175,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
20:08:54,1,0.0,0,0.0,56.0,ERR,25.5,0,0,0.0,0.0,505,-1,0,0,176,48,59,0,34.8,0,1093.99,487,00,N/A,-----,-----,---,----,----,0,0,0,0,0,
